标题,状态,领域,用户名,时间,内容,回复单位,回复内容,回复时间
临沧贫困户建房有补助吗？怎么办理？,已办理,城建 咨询,匿***,2017-04-2009:33,尊敬的各位领导，我是临翔区的一名贫困户，家里农田2亩8分田被祥临公路以1.7万每亩的价格征收，接着宅基地又被要求从头塘街搬至忙令卧维，盖了石棉瓦加水泥砖房的一层，现在房子出现老化，屋里漏雨严重，家里生活来源全靠捡破烂及农村低保，现在我和老伴年纪67岁，身体不好，田地也没有，我又是慢性病患者，儿子在外给人打工，收入也就2000元每月，所以想咨询下像我们这种低收入人群想改造房屋有什么补助？补助多少？怎么申请？还有想问下之前祥临公路征收时说有什么土地经营权，还有什么其它权，为什么只付给我们1.7万后到现在都没见什么所说的权，我们是农民又不识字，也不懂，所以麻烦各位领导帮帮我，谢谢,临翔区凤翔街道办事处,尊敬的各位领导，我是临翔区的一名贫困户，家里农田2亩8分田被祥临公路以1.7万每亩的价格征收，接着宅基地又被要求从头塘街搬至忙令卧维，盖了石棉瓦加水泥砖房的一层，现在房子出现老化，屋里漏雨严重，家里生活来源全靠捡破烂及农村低保，现在我和老伴年纪67岁，身体不好，田地也没有，我又是慢性病患者，儿子在外给人打工，收入也就2000元每月，所以想咨询下像我们这种低收入人群想改造房屋有什么补助？补助多少？怎么申请？还有想问下之前祥临公路征收时说有什么土地经营权，还有什么其它权，为什么只付给我们1.7万后到现在都没见什么所说的权，我们是农民又不识字，也不懂，所以麻烦各位领导帮帮我，谢谢,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临沧市市长张之政
"
永糖问题一拖再拖，生活如何继续,已办理,就业 求助,匿***,2017-02-0410:18,云南康伟生物有限责任公司，自2015年4月至今没有发过一分工资。而我们还拖到2016年四五月份才说是歇业，可又快一年了也没消息。我们被扣了而没有去交的所谓五险一金又到哪去了？现在的工人为了生计到处跑找工作，养家糊口，可谁又为我们讨回一个公道？,永德县信访局,云南康伟生物有限责任公司，自2015年4月至今没有发过一分工资。而我们还拖到2016年四五月份才说是歇业，可又快一年了也没消息。我们被扣了而没有去交的所谓五险一金又到哪去了？现在的工人为了生计到处跑找工作，养家糊口，可谁又为我们讨回一个公道？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临沧市市长张之政
"
关于脱贫工作的理解（我想要个家）,已办理,城建 求助,匿***,2016-12-2916:34,市长：你好！我本人李发春是一位普普通通的农民，原来老家在临翔区平村乡永平村委会困博组，由于政府要求统一搬迁，搬迁至平村变电站位置，由于地震导致搬迁的房屋被拆了，拆后重建遇到材料无法进入，多次向当地政府，村上反映，直到现在为能重建，可以说现在是无家可归。现在我又得了严重的重病开销费用一大笔。目前来讲，一直都是以医病为主。原本我育有两个女儿，现已经全部出嫁，唯独留我和老伴就临住的地方都无法解决，此次给领导留言望领导给予解决家的问题。谢谢！,临翔区平村乡,市长：你好！我本人李发春是一位普普通通的农民，原来老家在临翔区平村乡永平村委会困博组，由于政府要求统一搬迁，搬迁至平村变电站位置，由于地震导致搬迁的房屋被拆了，拆后重建遇到材料无法进入，多次向当地政府，村上反映，直到现在为能重建，可以说现在是无家可归。现在我又得了严重的重病开销费用一大笔。目前来讲，一直都是以医病为主。原本我育有两个女儿，现已经全部出嫁，唯独留我和老伴就临住的地方都无法解决，此次给领导留言望领导给予解决家的问题。谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临沧市市长张之政
"
新农补助 ,已办理,三农 咨询,匿***,2016-12-1913:28,"尊敬的各位领导,我是凤庆县勐佑镇镇鱼塘村组,新农村补贴款迟迟不下来，我看到有的文件上说的新建砖混（全框架）结构和新建砖木、土木满山满柱、石木结构，且达抗震设防要求的，每户补助2万元，并帮助协调5万元以内年利率为2%的3年期贴息贷款扶持；但为什么到我们镇上就说只有1.5万呢",凤庆县人民政府,"尊敬的各位领导,我是凤庆县勐佑镇镇鱼塘村组,新农村补贴款迟迟不下来，我看到有的文件上说的新建砖混（全框架）结构和新建砖木、土木满山满柱、石木结构，且达抗震设防要求的，每户补助2万元，并帮助协调5万元以内年利率为2%的3年期贴息贷款扶持；但为什么到我们镇上就说只有1.5万呢","
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临沧市市长张之政
"
临沧中心城区综合交通建设—拓展城市发展空间建议,已办理,交通 咨询,匿***,2016-12-1616:25,建议在旗山打隧道，再在市委后山打隧道，让隧道通往章驮乡勐旺村、新寨村和帮卖村，这样综合交通网就能大幅、大气地拓展，临沧中心城市发展空间拓展就拥有广袤的土地可以利用,临沧市交通运输局,建议在旗山打隧道，再在市委后山打隧道，让隧道通往章驮乡勐旺村、新寨村和帮卖村，这样综合交通网就能大幅、大气地拓展，临沧中心城市发展空间拓展就拥有广袤的土地可以利用,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临沧市市长张之政
"
狗狗乱跑,已办理,治安 投诉,匿***,2016-12-1613:31,旗山小区2016年下半年来无人看管的野狗遍小区跑，随时吓到小孩，影响住户的安全，希望书记在日理万机的间隙过问一下……,临翔区住房和城乡建设,旗山小区2016年下半年来无人看管的野狗遍小区跑，随时吓到小孩，影响住户的安全，希望书记在日理万机的间隙过问一下……,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临沧市市长张之政
"
公车改革,已办理,其他 咨询,&***,2016-10-0910:44,杨市长，我是一名乡政府事业编制工作人员，今年9月临沧市已完成机关公车改革，并已把公务员的公车补贴落实发放。我想咨询一下在机关的事业编制人员车改什么时候落实？,临沧市发改委,杨市长，我是一名乡政府事业编制工作人员，今年9月临沧市已完成机关公车改革，并已把公务员的公车补贴落实发放。我想咨询一下在机关的事业编制人员车改什么时候落实？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临沧市市长张之政
"
新农村建房补贴在那里,已办理,三农 投诉,匿***,2016-09-0911:14, 你好，尊敬的各位领导，我是凤庆县三岔河镇棉花林村岭干组，新农村补贴款迟迟不下来,凤庆县政府, 你好，尊敬的各位领导，我是凤庆县三岔河镇棉花林村岭干组，新农村补贴款迟迟不下来,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临沧市市长张之政
"
新农村补尝款迟迟不下来,已办理,城建 求助,匿***,2016-08-2109:14,你好，尊敬各位领导新农村补贴款什么时侯拿到农户手上凤庆县三岔河镇棉花林村,凤庆县政府,你好，尊敬各位领导新农村补贴款什么时侯拿到农户手上凤庆县三岔河镇棉花林村,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临沧市市长张之政
"
灾后重建,已办理,城建 投诉,匿***,2016-08-1516:12,临沧地震后重建家园工程。价高，质量差。拖工。两年多未完工，房屋顶开裂，漏水,临翔区政府,临沧地震后重建家园工程。价高，质量差。拖工。两年多未完工，房屋顶开裂，漏水,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临沧市市长张之政
"
请市长主持公道！,已办理,就业 建言,匿***,2016-08-0416:45,尊敬的市长好，请您进一步确保风清气正，抓实从严治党，请您在百忙中安排部署，让风庆县搞事业单位人员选调考试，多些公平公正，我们强烈期盼。,凤庆县政府,尊敬的市长好，请您进一步确保风清气正，抓实从严治党，请您在百忙中安排部署，让风庆县搞事业单位人员选调考试，多些公平公正，我们强烈期盼。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临沧市市长张之政
"
